5778 6283 9461 6064 7549 9699 6012 9545 9869 6824 0 290.581 0 295.611 1 393.052 1 407.207 1 401.281 0 293.144 1 413.221 1 393.859 1 402.237 1 403.138 1 388.184 0 293.585 1 395.336 0 300.851 1 392.825 1 403.734 0 313.721 0 281.723 1 401.031 1 418.095 0 292.577 1 413.278 0 302.63 0 298.131 0 314.227 0 289.067 1 406.847 0 298.674 0 296.554 0 311.197 0 301.289 0 307.225 0 300.322 1 398.447 1 402.914 1 392 0 305.777 0 304.935 1 399.693 0 306.292 0 309.311 0 294.994 1 394.079 0 312.954 1 398.139 0 305.403 0 292.678 0 293.537 1 405.211 0 297.47 1 402.873 1 407.792 1 395.191 1 411.159 1 397.871 0 300.031 0 296.078 0 307.623 1 387.774 1 402.921 0 311.55 1 404.931 0 312.507 0 297.867 1 407.481 1 402.52 0 310.132 0 302.244 1 405.431 0 309.235 0 291.648 1 407.287 0 298.8 0 299.696 0 298.959 1 400.306 0 296.813 1 412.549 1 398.069 1 398.82 0 307.55 1 405.917 1 405.843 0 301.576 0 303.96 1 397.819 0 318.876 1 393.414 0 302.361 1 398.723 0 296.207 1 398.803 0 298.067 1 403.978 1 413.874 1 405.24 0 306.275 0 304.836 0 305.046 0 301.71 
6291 6136 6134 9583 5126 8707 9610 8348 7735 8120 1 408.308 1 412.869 1 399.991 0 316.296 1 397.616 0 315.079 1 398.963 1 400.42 1 393.717 1 402.138 0 301.807 0 304.838 0 297.77 1 405.932 1 404.157 0 301.978 0 297.246 1 405.742 1 398.368 1 405.485 1 395.781 0 303.57 0 304.779 0 300.736 0 296.217 1 396.083 0 289.231 1 395.513 0 296.117 0 307.8 0 309.28 0 291.804 1 400.105 0 295.87 0 313.034 1 396.98 0 304.746 0 301.941 0 326.418 1 407.501 1 412.601 1 398.635 0 309.827 0 302.955 0 302.259 1 403.397 0 298.121 1 403.894 1 406.294 1 410.925 0 281.251 1 405.512 0 311.725 0 301.34 1 398.266 0 312.886 0 298.855 1 405.044 1 403.867 1 398.49 0 313.262 0 295.397 0 297.002 0 312.667 1 400.204 1 399.96 0 310.277 0 300.026 1 404.393 1 402.365 1 400.584 0 301.183 1 401.909 0 305.555 1 404.816 0 305.488 1 404.208 0 311.426 0 302.124 1 387.766 1 390.216 0 321.376 0 309.476 0 309.205 1 414.068 1 395.455 0 298.873 1 395.697 1 402.999 0 300.612 1 390.122 1 413.155 0 305.69 1 407.556 0 311.008 0 307.946 0 300.522 0 300.197 1 409.835 0 305.2 
8021 5656 7566 7102 9751 7809 9888 5766 9707 7672 1 415.351 1 398.417 1 411.009 0 293.966 0 293.567 0 294.806 1 406.173 1 401.397 0 320.696 0 301.328 1 394.853 0 305.178 1 412.11 1 401.618 1 397.087 0 297.842 1 407.885 1 407.606 0 306.759 1 386.949 1 396.862 0 302.815 1 395.865 1 402.237 1 401.801 0 297.178 1 410.796 0 308.941 0 293.119 1 401.587 1 392.105 1 401.444 1 412.122 1 387.923 1 407.841 1 394.285 1 401.82 1 387.49 1 388.208 0 311.346 0 308.605 1 406.64 0 301.189 0 301.256 0 300.248 0 301.049 0 307.433 0 303.426 1 414.421 1 412.885 0 305.834 0 295.702 1 411.43 1 398.147 0 302.716 0 308.702 1 407.996 0 313.343 0 301.025 0 299.767 1 409.395 0 304.353 1 385.005 1 394.145 0 285.187 0 307.484 1 406.427 1 394.585 0 312.376 1 400.077 1 384.14 0 291.462 1 406.612 0 302.927 1 409.004 1 397.756 1 399.655 0 312.036 1 415.456 0 299.389 0 290.919 0 299.613 0 299.626 0 309.043 0 289.158 0 308.915 0 296.593 0 300.641 0 312.171 0 314.306 1 410.654 0 313.365 0 307.078 1 402.923 0 298.699 1 409.205 0 305.659 1 411.162 1 396.974 1 408.315 
7185 5277 9612 9458 8678 5538 5337 8825 9615 9966 0 306.882 1 407.327 0 296.979 1 406.19 0 300.427 1 387.46 0 299.108 1 400.256 1 412.868 0 310.659 1 419.528 0 303.868 0 303.57 1 409.373 1 413.732 0 302.9 0 301.519 0 286.275 0 308.097 1 410.967 0 313.191 0 316.989 1 390.289 1 398.311 1 406.085 1 403.511 0 293.483 1 400.006 0 304.655 0 301.32 0 308.039 1 394.434 0 300.664 0 289.851 1 389.043 0 308.607 0 298.945 1 391.707 0 304.005 1 397.142 0 303.992 1 402.376 0 292.973 0 316.305 0 308.125 0 311.033 0 297.95 0 300.697 1 412.726 1 408.918 0 301.885 0 302.608 0 302.067 1 404.557 0 311.965 1 402.536 1 396.909 0 300.318 0 300.953 0 289.987 0 302.854 1 401.823 0 304.84 1 405.873 0 292.007 0 298.178 1 406.984 1 405.807 0 301.893 1 401.263 1 399.969 0 303.061 0 308.972 0 296.437 1 398.76 0 307.622 0 290.347 1 401.279 0 301.121 0 307.244 0 296.101 1 403.644 1 409.007 0 293.561 0 313.552 1 399.462 1 403.227 1 401.459 0 304.982 0 306.252 1 404.204 0 306.163 1 394.656 1 401.982 1 404.376 1 412.141 0 301.458 1 412.662 1 392.652 0 301.944 
7890 6564 6439 9515 5293 6415 7638 9575 9558 6787 1 405.801 0 310.474 1 401.428 1 395.927 1 405.024 0 302.237 0 304.062 0 300.377 1 411.948 0 305.321 0 296.429 0 297.123 1 398.955 0 299.932 1 393.912 0 317.632 0 290.137 0 308.904 1 400.441 1 409.066 0 300.143 0 301.156 0 301.859 1 410.424 1 399.023 1 399.825 1 400.861 0 302.016 0 308.241 1 401.802 1 401.282 0 304.942 1 413.647 1 395.79 0 300.891 1 400.709 1 401.955 0 288.107 1 405.336 1 401.74 0 307.618 1 392.301 1 405.813 1 403.743 1 403.322 0 305.13 1 403.537 0 306.056 1 396.267 0 311.158 0 303.971 0 298.091 1 398.664 0 303.238 0 308.136 0 303.955 0 292.839 0 312.316 1 391.738 0 295.955 0 299.666 0 302.535 0 313.021 1 391.394 0 310.007 0 287.576 0 299.69 0 303.483 1 403.594 1 399.394 1 407.112 1 401.302 1 409.454 1 395.26 1 395.111 1 412.441 0 297.788 1 399.47 0 299.003 0 305.056 0 294.246 0 308.253 0 294.936 0 306.464 0 294.423 1 402.946 1 389.136 1 410.571 1 402.858 0 312.804 1 409.584 1 407.319 1 404.631 1 410.023 1 399.393 1 392.639 1 405.709 0 301.084 1 402.873 1 405.629 
9257 6824 6668 9068 8944 9892 8878 8594 9584 5573 0 310.322 0 299.753 1 414.388 0 295.801 1 401.646 0 299.757 1 397.449 1 395.957 1 395.786 1 399.526 1 412.714 1 407.255 1 388.134 1 408.462 0 290.275 1 400.434 0 313.155 0 310.943 0 292.798 1 393.045 0 293.776 0 311.147 1 399.882 0 303.992 0 297.497 1 398.617 1 404.672 0 303.657 0 295.543 1 407.996 0 298.763 0 306.457 1 415.251 1 398.67 1 396.68 1 406.986 1 393.481 1 408.224 0 303.001 0 313.742 1 400.718 0 307.172 0 302.356 0 297.692 1 400.229 0 301.078 0 303.291 1 393.867 0 291.9 0 300.695 1 401.07 1 393.379 0 298.033 1 404.93 1 405.537 1 404.952 1 397.474 1 414.553 1 404.288 0 294.665 1 406.618 1 415.49 0 301.019 1 400.14 0 296.544 0 309.455 0 297.439 0 308.248 0 314.699 1 410.809 0 297.133 1 394.692 0 298.485 0 303.366 0 292.307 1 390.41 1 408.939 0 302.652 0 312.78 1 406.271 1 411.386 1 403.635 1 408.192 1 396.015 1 392.041 1 400.007 1 396.682 0 292.767 1 406.316 1 395.468 1 395.023 1 407.385 1 400.579 0 306.343 0 311.971 0 288.588 1 412.52 0 288.582 1 411.147 0 296.605 
7332 5384 5906 7452 9397 9655 5004 9928 6218 6305 0 290.594 1 407.339 1 400.2 0 294.86 1 391.534 1 414.49 1 414.15 1 406.807 1 398.309 1 397.845 0 302.543 0 297.281 0 296.241 0 293.256 1 410.634 0 308.297 1 402.926 0 292.68 1 400.015 1 409.367 0 310.931 0 308.035 0 311.227 0 311.503 1 398.368 1 401.895 0 305.74 0 302.619 1 398.123 0 307.417 1 407.028 0 295.481 1 397.183 0 297.584 0 301.864 1 411.501 1 413.9 0 307.492 1 400.577 1 393.421 0 301.971 0 302.593 0 305.853 1 409.942 1 410.263 0 303.555 1 396.51 0 306.723 0 311.32 0 305.516 0 308.002 1 409.218 1 394.915 1 398.558 1 397.675 0 300.786 0 294.564 1 405.05 1 395.588 1 414.005 1 402.515 1 392.756 1 396.095 1 400.584 1 403.616 0 287.006 1 396.355 1 406.172 1 402.094 1 395.183 0 299.511 0 291.604 1 412.047 0 298.613 1 404.007 0 306.516 0 304.805 1 401.58 0 303.068 0 304.725 1 390.993 0 301.453 1 403.367 1 395.951 1 396.693 1 408.933 0 306.797 1 404.855 0 293.129 0 305.948 1 412.664 0 304.651 0 293.001 0 292.019 1 399.507 1 397.902 0 308.315 0 298.616 0 304.141 1 398.473 
7321 5130 5327 7776 9041 7048 8308 7056 6072 9899 0 312.317 0 307.046 0 299.642 0 282.663 1 408.542 0 302.224 0 307.709 1 393.91 0 299.234 0 300.884 0 299.896 1 405.504 1 405.469 1 407.337 0 310.139 0 296.384 1 402.761 1 398.16 0 306.432 0 295.408 0 305.32 1 408.731 1 386.3 1 411.554 0 296.639 1 402.153 1 407.195 1 387.486 0 302.388 0 312.684 1 416.894 1 399.487 1 393.348 0 310.64 0 304.387 1 405.636 0 305.285 1 405.909 0 305.669 0 296.913 0 284.003 0 294.075 0 306.761 0 306.063 0 304.106 1 405.114 1 412.098 1 396.715 1 400.619 1 395.304 0 302.887 0 294.25 1 394.283 0 297.514 0 301.411 0 297.845 1 409.372 0 303.699 0 305.985 1 407.141 1 398.926 0 309.858 1 402.813 1 400.689 0 303.993 1 402.966 0 308.864 1 401.406 1 402.898 1 408.978 0 301.448 0 305.219 0 300.476 0 290.813 0 314.467 0 292.297 0 300.671 1 399.607 1 392.488 1 400.478 0 300.639 1 411.363 0 312.125 1 414.362 0 301.331 0 302.701 1 406.76 1 407.181 0 304.415 1 402.754 0 302.188 1 391.049 0 314 1 418.469 1 403.234 0 304.978 0 315.863 0 292.69 1 403.907 0 292.458 
7882 8086 9067 6018 7027 8899 5151 6124 8963 6786 0 296.79 0 291.499 0 303.204 0 311.083 0 309.407 1 411.045 0 314.192 1 398.98 0 309.796 1 398.879 1 399.839 0 299.499 1 407.966 0 313.442 0 309.735 0 302.315 1 399.499 0 309.013 0 304.459 1 404.13 1 401.571 0 307.91 1 401.153 1 409.556 0 291.099 0 301.549 1 392.55 0 303.964 1 404.762 1 405.698 1 407.988 1 403.267 1 395.416 0 296.379 0 304.873 0 292.047 1 395.646 0 301.406 0 286.313 1 416.896 0 306.098 0 304.695 0 307.267 0 305.815 0 307.295 1 401.842 0 295.468 0 292.619 0 309.307 0 306.551 0 296.619 1 396.65 1 399.19 1 396.588 1 379.89 0 300.03 1 394.197 0 291.548 1 397.512 1 403.328 0 293.699 0 299.48 0 297.332 1 404.511 1 394.513 1 404.815 1 414.228 1 382.566 1 409.772 1 407.884 1 409.73 1 400.601 0 311.766 0 290.698 1 400.867 0 297.013 1 399.76 0 305.93 0 304.944 1 401.483 1 405.881 0 310.347 0 308.243 1 403.188 0 307.093 0 298.441 0 309.628 0 289.383 1 398.439 0 293.749 1 401.441 1 395.922 1 410.586 1 389.229 0 319.793 1 398.618 1 391.29 1 408.162 1 397.5 1 408.433 
5993 6450 9158 5204 6706 7437 9710 5698 7552 5028 0 301.877 1 409.168 1 408.984 0 313.683 1 392.341 0 300.721 1 396.763 0 311.607 0 309.785 1 409.874 1 401.14 1 408.378 0 295.093 0 286.65 1 412.836 1 395.832 0 301.972 0 294.45 1 388.258 1 399.977 1 405.669 0 293.266 0 299.033 1 405.494 0 290.328 0 303.579 0 309.178 1 411.65 0 301.313 0 298.141 0 305.231 1 395.514 0 298.901 0 302.157 0 295.294 0 293.121 0 294.199 0 309.297 0 304.409 0 298.634 0 294.116 1 402.528 1 395.141 1 408.526 1 402.794 0 307.356 0 290.618 1 400.864 1 393.416 0 291.487 1 401.776 1 400.816 1 385.253 1 405.451 1 394.613 0 298.541 0 286.668 0 300.869 1 407.206 1 406.077 0 301.209 1 392.096 0 295.89 0 306.355 1 395.706 1 399.111 0 303.985 0 300.074 0 307.828 1 401.262 0 313.117 0 302.484 1 413.154 1 403.361 1 395.534 1 386.615 1 403.756 1 404.534 1 395.25 0 290.996 0 300.023 0 303.786 0 304.435 1 397.14 0 306.853 1 404.919 1 407.041 1 385.324 1 409.938 1 404.443 0 297.836 0 294.708 0 297.061 0 309.908 0 303.657 0 298.587 0 313.056 1 410.288 1 396.253 0 303.286 
6410 9771 8490 9265 7581 8604 6848 6351 8540 5180 1 400.248 1 402.555 1 405.783 0 299.525 1 407.539 0 303.166 1 406.253 1 389.153 1 401.035 1 398.643 0 309.924 0 293.162 0 311.684 1 405.927 0 303.265 0 298.459 0 295.168 0 297.428 0 287.705 1 404.048 0 311.783 0 293.715 1 406.976 1 395.932 1 401.244 0 297.265 1 408.996 1 404.326 1 405.836 1 405.655 0 313.421 1 407.963 1 408.506 1 405.797 0 302.756 0 309.871 0 295.813 1 394.892 1 415.008 1 421.079 0 297.663 1 400.394 1 396.221 0 296.789 1 397.272 1 388.558 0 307.153 1 408.059 1 403.788 1 411.33 0 314.041 0 298.391 0 292.326 1 408.844 1 411.906 0 297.884 0 301.291 0 309.248 1 410.244 1 402.281 1 403.691 1 412.026 0 306.812 1 404.262 0 309.371 0 299.866 0 294.023 0 310.432 1 404.641 1 394.765 1 400.208 0 293.548 1 411.145 0 306.144 0 300.471 1 401.413 1 396.927 0 316.117 1 396.581 0 299.934 1 413.685 1 405.857 1 397.008 1 414.249 1 404.621 1 408.636 0 304.014 0 298.002 1 396.296 1 387.835 0 298.675 0 290.358 1 384.984 0 317.134 1 397.745 0 298.048 0 300.706 1 407.687 0 288.097 0 304.995 
7452 9657 9438 9114 7891 5645 5004 7546 9711 8703 1 409.577 0 300.562 1 398.424 0 298.533 0 308.81 1 411.385 0 317.998 1 395.281 0 287.426 1 395.618 0 298.46 0 311.884 1 403.206 1 414.159 0 274.305 0 307.239 0 293.67 0 304.613 1 395.812 1 413.016 1 396.249 1 395.281 1 409.947 1 401.808 0 296.032 0 295.107 1 397.753 1 396.651 1 402.9 1 401.069 1 390.089 0 306.862 0 287.924 1 401.315 1 400.819 0 300.028 0 297.323 0 305.167 1 402.006 1 414.455 0 299.715 1 396.645 0 296.182 0 313.399 1 401.324 0 316.073 1 399.642 1 410.632 1 410.835 1 403.455 0 301.524 1 386.512 0 301.813 1 403.807 0 302.883 0 299.869 0 288.569 0 298.219 0 288.234 0 299.141 1 397.811 1 404.058 0 282.849 1 400.826 0 294.928 0 315.226 1 407.134 0 303.479 1 411.264 0 302.853 0 294.537 0 301.939 1 397.482 0 315.163 0 325.526 0 297.543 0 294.723 0 308.134 0 294.223 1 401.99 1 405.178 1 407.621 1 388.373 0 291.042 1 409.071 1 407.928 1 400.217 1 411.621 1 406.237 1 406.904 1 393.66 0 288.456 1 390.727 1 408.516 1 403.307 1 401.025 1 407.065 0 309.649 1 401.234 1 411.452 
